Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,tomatoImage,tomatoRating,tomatoReviews,tomatoFresh,tomatoRotten,tomatoConsensus,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,tomatoURL,DVD,BoxOffice,Production,Website,Response,totalSeasons,ratingSite,tomatoMeter
The Loss of Sexual Innocence,1999,R,2000-01-07,106 min,Drama,Mike Figgis,Mike Figgis,"Julian Sands, Saffron Burrows, Stefano Dionisi, Kelly Macdonald","Non-linear film tells the sexual story of a film director from his life at age 5, 12 and 16, a man embarking on his first film in 1950s Tunisia, and finally to his current life. Along the ...",English,"USA, UK",N/A,https://m.media-amazon.com/images/M/MV5BMTIwOTc3NjY2MV5BMl5BanBnXkFtZTYwMDk1Nzg5._V1_SX300.jpg,42,5.4,2998,tt0126859,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/loss_of_sexual_innocence/,1999-12-07,N/A,Sony Pictures Classics,N/A,True,NA,Rotten Tomatoes,47%
Holy Motors,2012,Not Rated,2012-07-04,115 min,"Drama, Fantasy",Leos Carax,Leos Carax (screenplay),"Denis Lavant, Edith Scob, Eva Mendes, Kylie Minogue","From dawn to dusk, a few hours in the shadowy life of a mystic man named Monsieur Oscar.","French, English, Chinese","France, Germany",29 wins & 68 nominations.,https://m.media-amazon.com/images/M/MV5BODk2MDc4MDk2OF5BMl5BanBnXkFtZTcwMTcyODY1OA@@._V1_SX300.jpg,84,7.1,36123,tt2076220,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/holy_motors/,2013-02-26,"$641,054",Indomina Releasing,http://holymotorsfilm.com/,True,NA,Rotten Tomatoes,91%
Joe,2013,R,2014-04-11,117 min,"Crime, Drama",David Gordon Green,"Gary Hawkins, Larry Brown (based on the novel by)","Nicolas Cage, Tye Sheridan, Gary Poulter, Ronnie Gene Blevins","An ex-con, who is the unlikeliest of role models, meets a 15-year-old boy and is faced with the choice of redemption or ruin.",English,USA,4 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMjExMzk5MTM1Ml5BMl5BanBnXkFtZTgwNzAzODgxMTE@._V1_SX300.jpg,74,6.9,42232,tt2382396,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/joe_2013/,2014-06-17,"$257,588",Roadside Attractions,http://joefilm.net/,True,NA,Rotten Tomatoes,85%
Shooting Fish,1997,PG,1998-05-01,103 min,"Comedy, Crime, Romance",Stefan Schwartz,"Stefan Schwartz, Richard Holmes","Rowena Cooper, Scott Charles, Antonia Corrigan, Myles Anderson",Two con artists' plan to steal enough for a house are twisted when a pretty girl enters the picture.,English,UK,3 wins.,https://m.media-amazon.com/images/M/MV5BZDY0Yzk0YTItMDNkNC00MjM2LTk0NTAtZWMwNGZkMDA4Y2Q0XkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_SX300.jpg,47,6.6,7069,tt0120122,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/shooting_fish/,1999-01-19,N/A,Twentieth Century Fox Home Entertainment,N/A,True,NA,Rotten Tomatoes,57%
Prison,1987,R,1987-12-08,102 min,"Crime, Drama, Horror",Renny Harlin,"Irwin Yablans (story), C. Courtney Joyner (screenplay)","Viggo Mortensen, Chelsea Field, Lane Smith, Lincoln Kilpatrick","The spirit of a long-dead prisoner returns for revenge, haunting the prison's new governor.",English,USA,1 nomination.,https://ia.media-imdb.com/images/M/MV5BMTk1MDRiZjktNGExOS00ZTg0LWE3MzMtMDZhOWJmZDlmYzFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,47,5.9,3149,tt0095904,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/prison/,2013-02-19,N/A,New World Video,N/A,True,NA,Rotten Tomatoes,40%
Psycho Beach Party,2000,UNRATED,2001-09-07,95 min,"Comedy, Horror, Mystery",Robert Lee King,"Charles Busch (play), Charles Busch (screenplay)","Lauren Ambrose, Thomas Gibson, Nicholas Brendon, Kimberley Davies","Spoof of 1960s Beach Party/Gidget surfing movies mixed with slasher horror films. Florence Forrest, a not-so-innocent girl in 1960s Malibu, becomes ""Chicklet"", the first girl surfer at ...",English,"Australia, USA",3 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTI4MjI1NDE0OF5BMl5BanBnXkFtZTcwODg4NDUxMQ@@._V1_SX300.jpg,42,6.3,4980,tt0206226,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/psycho_beach_party/,2001-04-24,N/A,Strand Releasing,N/A,True,NA,Rotten Tomatoes,53%
The Big Tease,1999,R,2000-01-28,86 min,Comedy,Kevin Allen,"Sacha Gervasi, Craig Ferguson","Craig Ferguson, Chris Langham, David Rasche, Frances Fisher","Flamboyant Glasgow hairdresser, Crawford Mackinzie, gets a letter from the World Hairdresser International Federation inviting him to its prestigious annual contest in L.A. Filmmaker Martin...",English,"UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BMTQwODQ2OTYwM15BMl5BanBnXkFtZTcwMjU5NTAyMQ@@._V1_SX300.jpg,53,6.3,2231,tt0156639,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/big_tease/,2000-07-18,N/A,WARNER BROTHERS PICTURES,http://www.thebigtease.com,True,NA,Rotten Tomatoes,56%
"Buen Día, Ramón",2013,PG-13,2014-08-21,120 min,Drama,Jorge Ramírez Suárez,Jorge Ramírez Suárez,"Kristyan Ferrer, Ingeborg Schöner, Adriana Barraza, Arcelia Ramírez","Ramon, a young Mexican boy, tries to cross the border for the fifth time but fails. His friend tells him about his aunt living in Germany and that she has a better life over there. Ramon then goes to Germany to find his friend's aunt.","German, Spanish","Mexico, Germany",7 wins & 7 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzMTgyMzg3Nl5BMl5BanBnXkFtZTgwNjA2MDU2MjE@._V1_SX300.jpg,N/A,7.6,2337,tt2876428,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/buen_dia_ramon/,NA,N/A,20th Century Fox,N/A,True,NA,Rotten Tomatoes,100%
Trust,2010,R,2011-04-28,106 min,"Crime, Drama, Thriller",David Schwimmer,"Andy Bellin, Robert Festinger","Clive Owen, Catherine Keener, Liana Liberato, Jason Clarke",A teenage girl is targeted by an online sexual predator.,English,USA,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMzM2Mjc0Nzc4NF5BMl5BanBnXkFtZTcwNDk0MjY0NA@@._V1_SX300.jpg,60,6.9,39038,tt1529572,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/trust_2010/,2011-07-26,"$117,623",Millenium Entertainment,http://trustmovie2011.com,True,NA,Rotten Tomatoes,78%
An Everlasting Piece,2000,R,2001-03-23,103 min,Comedy,Barry Levinson,Barry McEvoy,"Barry McEvoy, Brían F. O'Byrne, Anna Friel, Pauline McLynn","Colm is a Catholic and George is a poetry-loving Protestant. In Belfast in the 1980s, they could have been enemies, but instead they became business partners. After persuading a mad wig ...",English,USA,1 nomination.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MTYwOTk3MV5BMl5BanBnXkFtZTcwMDcwODkxMQ@@._V1_SX300.jpg,56,6.3,1449,tt0218182,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/everlasting_piece/,2001-08-07,"$9,128",Dreamworks Distribution LLC,http://www.amazon.com/everlastingpiece,True,NA,Rotten Tomatoes,48%
Among Giants,1998,R,1999-04-01,93 min,"Romance, Comedy",Sam Miller,Simon Beaufoy,"Pete Postlethwaite, Rachel Griffiths, James Thornton, Lennie James","A manager hires Ray, off the books, to paint all the power towers in a 15-mile stretch of high-tension wires outside Sheffield. Ray's crew of men are friends, especially Ray with Steve, a ...",English,UK,N/A,https://m.media-amazon.com/images/M/MV5BMTQzMDgzNjM2MF5BMl5BanBnXkFtZTcwNTc1MzAzMQ@@._V1_SX300.jpg,N/A,5.9,846,tt0122906,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/among_giants/,1999-10-19,N/A,20th Century Fox,N/A,True,NA,Rotten Tomatoes,60%
Adore,2013,R,2013-04-03,112 min,"Drama, Romance",Anne Fontaine,"Anne Fontaine (screenplay), Christopher Hampton (story), Anne Fontaine (story), Doris Lessing (book)","Naomi Watts, Robin Wright, Xavier Samuel, James Frecheville",A pair of childhood friends and neighbors fall for each other's sons.,English,"Australia, France",1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMjg5ODY2MzcwMF5BMl5BanBnXkFtZTcwODEwNjQ3OQ@@._V1_SX300.jpg,37,6.2,29090,tt2103267,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/adore_2013/,2013-12-10,"$200,000",Exclusive Media,http://www.adoremovie.com,True,NA,Rotten Tomatoes,32%
The Velocity of Gary,1998,R,1999-07-16,100 min,"Comedy, Drama, Romance",Dan Ireland,James Still,"Vincent D'Onofrio, Salma Hayek, Thomas Jane, Olivia d'Abo",Valentino is an Ex Adult film star very much in love with his girlfriend Mary Carmen....and boyfriend Gary. Things take a tragic turn when Valentino is rushed to the hospital after ...,English,USA,N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MDIzNjY2MF5BMl5BanBnXkFtZTcwNzY0MTUyMQ@@._V1_SX300.jpg,N/A,5,1608,tt0120878,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_velocity_of_gary/,2004-04-13,N/A,Sony Pictures Home Entertainment,N/A,True,NA,Rotten Tomatoes,22%
Mondays in the Sun,2002,R,2002-09-27,113 min,"Comedy, Drama",Fernando León de Aranoa,"Fernando León de Aranoa, Ignacio del Moral (screenplay)","Javier Bardem, Luis Tosar, José Ángel Egido, Nieve de Medina","This is the story of those who live as if every day was a constant Sunday, those who spend their Mondays in the sun. The story of people who worked in a dockyard but are now unemployed.",Spanish,"Spain, France, Italy",45 wins & 19 nominations.,https://ia.media-imdb.com/images/M/MV5BYTYzYTAxYTMtOGI3Ni00MTk0LWFjMzEtYzc2MjdlZWY2MzlhXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,64,7.7,11300,tt0319769,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/mondays_in_the_sun/,2003-11-18,N/A,Lions Gate Films,http://www.loslunesalsol.com/,True,NA,Rotten Tomatoes,80%
Stake Land,2010,R,2011-06-17,98 min,"Drama, Horror, Sci-Fi",Jim Mickle,"Nick Damici, Jim Mickle","Connor Paolo, Gregory Jones, Traci Hovel, Nick Damici","In a world of vampires, an expert vampire hunter and his young protégé travel toward sanctuary.",English,USA,2 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BMTg4NTYwNDc0MF5BMl5BanBnXkFtZTcwNDg1NzM5NA@@._V1_SX300.jpg,66,6.5,38327,tt1464580,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/stake_land/,2011-08-02,"$18,469",IFC,http://www.scareflix.net/stakesite.html,True,NA,Rotten Tomatoes,75%
Futuro Beach,2014,UNRATED,2015-02-27,106 min,"Drama, Romance",Karim Aïnouz,"Felipe Bragança, Karim Aïnouz, Marco Dutra (contributing writer)","Wagner Moura, Clemens Schick, Jesuíta Barbosa, Fred Lima","Shortly after failing to rescue a drowning man, Donato meets Konrad, a friend of the victim. They soon begin a relationship which seems doomed from the start, while Donato's past catches up with him.","Portuguese, German, English","Brazil, Germany",8 wins & 11 nominations.,https://ia.media-imdb.com/images/M/MV5BMTcxODYxMDAxM15BMl5BanBnXkFtZTgwMjEwNDIzNDE@._V1_SX300.jpg,64,6,2201,tt2199543,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/futuro_beach/,NA,N/A,Strand Releasing,http://strandreleasing.com/films/futuro-beach/,True,NA,Rotten Tomatoes,65%
Another Happy Day,2011,R,2011-12-08,119 min,"Comedy, Drama",Sam Levinson,Sam Levinson,"Ellen Barkin, Ezra Miller, Ellen Burstyn, Demi Moore",A wedding at her parents' Annapolis estate hurls high-strung Lynn into the center of touchy family dynamics.,English,USA,2 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTczODU4MDg2OV5BMl5BanBnXkFtZTcwMDE3MzU5Ng@@._V1_SX300.jpg,46,6,3718,tt1719071,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/another_happy_day/,2012-01-24,"$8,464",Phase 4 Films,http://anotherhappydaymovie.com/,True,NA,Rotten Tomatoes,44%
A Lonely Place to Die,2011,R,2011-11-02,99 min,"Adventure, Crime, Thriller",Julian Gilbey,"Julian Gilbey, Will Gilbey","Alec Newman, Ed Speleers, Melissa George, Kate Magowan",A group of mountaineers in the Scottish Highlands discover a kidnapped girl and are pursued by her captors.,"English, Serbian",UK,7 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BNTM5OTA2MTc2N15BMl5BanBnXkFtZTcwMjI3NDQyNg@@._V1_SX300.jpg,N/A,6.3,25292,tt1422136,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/a_lonely_place_to_die_2011/,2012-03-20,N/A,IFC Films,http://www.facebook.com/Alonelyplacetodieuk,True,NA,Rotten Tomatoes,74%
Nothing,2003,R,2004-07-29,90 min,"Comedy, Fantasy",Vincenzo Natali,"Vincenzo Natali (story), Andrew Miller (story), David Hewlett (story), Andrew Lowery, Andrew Miller","David Hewlett, Andrew Miller, Gordon Pinsent, Marie-Josée Croze","After a terrible day, two good friends and housemates find the outside world converted into a featureless and empty white void.",English,Canada,2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTI0MTg0ODI0M15BMl5BanBnXkFtZTcwNTM1MDEzMQ@@._V1_SX300.jpg,N/A,6.2,5535,tt0298482,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1150620-nothing/,2005-10-25,N/A,MTI Home Video,http://www.nothingmovie.com,True,NA,Rotten Tomatoes,50%
1776,1972,G,1972-11-17,141 min,"Drama, Family, History, Musical",Peter H. Hunt,"Peter Stone (book), Sherman Edwards (based on a conception of), Peter Stone (screenplay)","William Daniels, Howard Da Silva, Ken Howard, Donald Madden",A musical retelling of the American Revolution's political struggle in the Continental Congress to declare independence.,English,USA,Nominated for 1 Oscar. Another 1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNGZhYWMxMDMtODU2Yi00MDVmLWI4ODYtMzgyNjg4NGNjZjM2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,N/A,7.6,6995,tt0068156,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1776/,2002-07-02,N/A,Sony Pictures Home Entertainment,N/A,True,NA,Rotten Tomatoes,69%
Inescapable,2012,R,2014-08-14,93 min,"Action, Drama, Mystery, Romance, Thriller",Ruba Nadda,Ruba Nadda,"Alexander Siddig, Joshua Jackson, Marisa Tomei, Oded Fehr","Years after he left Damascus under suspicious circumstances, Adib Abdel Kareem must confront what he left behind when his daughter goes missing.","English, Arabic","Canada, South Africa",N/A,https://m.media-amazon.com/images/M/MV5BMTczMjIzOTA1NF5BMl5BanBnXkFtZTcwMDEwMDcwOQ@@._V1_SX300.jpg,37,5.2,2387,tt1844203,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/inescapable_2012/,2013-07-02,"$4,063",IFC Films,http://www.ifcfilms.com/films/inescapable,True,NA,Rotten Tomatoes,18%
Hell's Angels,1930,PASSED,1930-11-15,127 min,"Drama, War","Howard Hughes, Edmund Goulding, James Whale","Marshall Neilan (story), Joseph Moncure March (story), Howard Estabrook (adaptation), Harry Behn (adaptation), Joseph Moncure March (dialogue written by)","Ben Lyon, James Hall, Jean Harlow, John Darrow",Brothers Monte and Ray leave Oxford to join the Royal Flying Corps. Ray loves Helen; Helen enjoys an affair with Monte; before they leave on their mission over Germany they find her in still another man's arms.,"English, German, French",USA,N/A,https://ia.media-imdb.com/images/M/MV5BMjEwNjAzOTgyNF5BMl5BanBnXkFtZTgwMDA5ODQwMjE@._V1_SX300.jpg,N/A,7.7,4234,tt0020960,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/hells_angels/,2004-12-07,N/A,Caddo,N/A,True,NA,Rotten Tomatoes,76%
The Loved Ones,2009,R,2010-11-04,84 min,"Horror, Thriller",Sean Byrne,Sean Byrne,"Xavier Samuel, Robin McLeavy, Victoria Thaine, Jessica McNamee","When Brent turns down his classmate Lola's invitation to the prom, she concocts a wildly violent plan for revenge.",English,Australia,2 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BMjEzNDQ0MzM0N15BMl5BanBnXkFtZTcwMzA1NDM1Nw@@._V1_SX300.jpg,N/A,6.7,32497,tt1316536,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the-loved-ones-2009/,2012-09-11,N/A,Independent Pictures,http://www.thelovedonesmovie.com/,True,NA,Rotten Tomatoes,98%
Ben-Hur,2016,PG-13,2016-08-19,123 min,"Action, Adventure, Drama, History",Timur Bekmambetov,"Lew Wallace (based on the novel by), Keith R. Clarke (screenplay), John Ridley (screenplay)","Jack Huston, Toby Kebbell, Rodrigo Santoro, Nazanin Boniadi","Judah Ben-Hur, a prince falsely accused of treason by his adopted brother, an officer in the Roman army, returns to his homeland after years at sea to seek revenge, but finds redemption.","English, Persian, Greek, Arabic",USA,2 wins.,https://m.media-amazon.com/images/M/MV5BMjQ2NzYxMDQ2OV5BMl5BanBnXkFtZTgwMDk2MzczOTE@._V1_SX300.jpg,38,5.7,36876,tt2638144,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/ben_hur_2016/,2016-12-13,"$26,384,681",Paramount Pictures,http://www.benhurmovie.com/,True,NA,Rotten Tomatoes,25%
A Man for All Seasons,1966,G,1967-05-03,120 min,"Biography, Drama, History",Fred Zinnemann,"Robert Bolt (from the play by), Robert Bolt (screenplay)","Paul Scofield, Wendy Hiller, Leo McKern, Robert Shaw","The story of Thomas More, who stood up to King Henry VIII when the King rejected the Roman Catholic Church to obtain a divorce and remarry.","English, Latin, Spanish, French",UK,Won 6 Oscars. Another 27 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMTRjOTA1NzctNzFmMy00ZjcwLWExYjgtYWQyZDM5ZWY1Y2JlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,N/A,7.8,27408,tt0060665,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1013162-man_for_all_seasons/,1999-02-02,N/A,Sony Pictures Home Entertainment,N/A,True,NA,Rotten Tomatoes,81%
Network,1976,R,1976-11-27,121 min,Drama,Sidney Lumet,Paddy Chayefsky,"Faye Dunaway, William Holden, Peter Finch, Robert Duvall",A television network cynically exploits a deranged former anchor's ravings and revelations about the news media for its own profit.,English,USA,Won 4 Oscars. Another 16 wins & 25 nominations.,https://m.media-amazon.com/images/M/MV5BNmFiOWY3ZTktOTYwNy00ZTUzLTk0ODQtNzIxMzQ0ZDFjMTgyXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg,88,8.1,128820,tt0074958,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/network/,2000-05-16,N/A,MGM/United Artists,N/A,True,NA,Rotten Tomatoes,92%
Gone with the Wind,1939,Passed,1940-01-17,238 min,"Drama, History, Romance, War","Victor Fleming, George Cukor, Sam Wood","Margaret Mitchell (story of the old south ""Gone with the Wind""), Sidney Howard (screenplay)","Thomas Mitchell, Barbara O'Neil, Vivien Leigh, Evelyn Keyes",A manipulative woman and a roguish man conduct a turbulent romance during the American Civil War and Reconstruction periods.,English,USA,Won 8 Oscars. Another 10 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BYjUyZWZkM2UtMzYxYy00ZmQ3LWFmZTQtOGE2YjBkNjA3YWZlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,97,8.2,260058,tt0031381,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/gone_with_the_wind/,2000-03-07,N/A,Loew's Inc.,http://warnervideo.com/gonewiththewind/,True,NA,Rotten Tomatoes,92%
Desert Dancer,2014,PG-13,2016-04-22,104 min,"Biography, Drama, Music",Richard Raymond,"Jon Croker (screenplay), Afshin Ghaffarian (based on the life story of)","Nazanin Boniadi, Freida Pinto, Tom Cullen, Marama Corlett",Afshin Ghaffarian risks everything to start a dance company amidst his home country of Iran's politically volatile climate and the nation's ban on dancing.,English,"UK, United Arab Emirates, Romania, Morocco",2 nominations.,https://m.media-amazon.com/images/M/MV5BMjI5NzA2NjQ2MV5BMl5BanBnXkFtZTgwNzgzNTEyNDE@._V1_SX300.jpg,49,6.2,1632,tt2403393,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/desert_dancer/,2015-12-01,N/A,Relativity Media,http://www.facebook.com/desertdancerthemovie,True,NA,Rotten Tomatoes,31%
Major Dundee,1965,Approved,1965-03-15,123 min,"Adventure, War, Western",Sam Peckinpah,"Harry Julian Fink (story), Harry Julian Fink (screenplay), Oscar Saul (screenplay), Sam Peckinpah (screenplay)","Charlton Heston, Richard Harris, Jim Hutton, James Coburn","In 1864, due to frequent Apache raids from Mexico into the U.S., a Union officer decides to illegally cross the border and destroy the Apache, using a mixed army of Union troops, Confederate POWs, civilian mercenaries, and scouts.","English, French, Spanish",USA,N/A,https://m.media-amazon.com/images/M/MV5BZWM5MmNiZDYtZmVhNy00NjQzLTlmNTYtODMxMDZiZjkwMTg3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,62,6.8,6264,tt0059418,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/major_dundee/,2005-08-30,N/A,Columbia Pictures,N/A,True,NA,Rotten Tomatoes,97%
Annie Get Your Gun,1950,Passed,1950-05-17,107 min,"Biography, Comedy, Musical, Romance, Western","George Sidney, Busby Berkeley","Sidney Sheldon (screenplay), Herbert Fields (musical book), Dorothy Fields (musical book)","Betty Hutton, Howard Keel, Louis Calhern, J. Carrol Naish","The story of the great sharpshooter Annie Oakley, who rose to fame while dealing with her love/professional rival, Frank Butler.",English,USA,Won 1 Oscar. Another 2 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BZWJlZGE1ZDAtZmRiNi00YjkzLTg0ZmItY2NkN2NiYTYzZDlhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,77,7,3925,tt0042200,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/annie_get_your_gun/,2001-07-03,N/A,MGM,N/A,True,NA,Rotten Tomatoes,100%
