Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,tomatoImage,tomatoRating,tomatoReviews,tomatoFresh,tomatoRotten,tomatoConsensus,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,tomatoURL,DVD,BoxOffice,Production,Website,Response,totalSeasons,ratingSite,tomatoMeter
Nothing But a Man,1964,NOT RATED,1964-09-19,95 min,"Drama, Romance",Michael Roemer,"Michael Roemer, Robert M. Young","Ivan Dixon, Abbey Lincoln, Julius Harris, Gloria Foster",A proud black man and his school-teacher wife face discriminatory challenges in 1960s America.,English,USA,4 wins & 1 nomination.,https://images-na.ssl-images-amazon.com/images/M/MV5BNGY5OGI3YjktMmY1Yy00M2M1LTg5YmYtN2ZhOWE2YzY0N2U2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,87,8.1,963,tt0058414,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/nothing_but_a_man/,2004-09-28,"$9,248",New Video,N/A,True,NA,Rotten Tomatoes,95%
"First Love, Last Rites",1997,R,1998-08-07,94 min,"Drama, Romance",Jesse Peretz,"Ian McEwan (short story), David Ryan (adaptation), Jesse Peretz (adaptation), David Ryan (screenplay)","Natasha Gregson Wagner, Giovanni Ribisi, Robert John Burke, Jeannetta Arnette",Joey and Sissel are two misfits spending most of their time together talking or having sex. Gradually and slowly their relationships are becoming boring for them.,English,USA,1 win & 1 nomination.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3NTM3NjQ3Ml5BMl5BanBnXkFtZTYwMjA2NTg5._V1_SX300.jpg,N/A,5.5,301,tt0128214,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/first_love_last_rites/,1999-02-16,N/A,Strand Releasing,N/A,True,NA,Rotten Tomatoes,40%
Fighting Tommy Riley,2004,R,NA,109 min,"Drama, Sport",Eddie O'Flaherty,J.P. Davis,"Eddie Jones, J.P. Davis, Christina Chambers, Diane Tayler","An aging trainer and a young fighter, both in need of a second chance, team-up to overcome the demons of their past...and chase the dreams of their future.",English,USA,1 win.,https://images-na.ssl-images-amazon.com/images/M/MV5BOTI0MjczODc2M15BMl5BanBnXkFtZTcwMjIyNTQ0MQ@@._V1_SX300.jpg,53,6.6,737,tt0366444,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/fighting_tommy_riley/,2005-07-26,N/A,Visualeyes Productions,http://www.fightingtommyriley.com,True,NA,Rotten Tomatoes,63%
Across the Universe,2007,PG-13,2007-10-12,133 min,"Drama, Fantasy, Musical, Romance",Julie Taymor,"Dick Clement (screenplay), Ian La Frenais (screenplay), Julie Taymor (story), Dick Clement (story), Ian La Frenais (story)","Evan Rachel Wood, Jim Sturgess, Joe Anderson, Dana Fuchs",The music of The Beatles and the Vietnam War form the backdrop for the romance between an upper-class American girl and a poor Liverpudlian artist.,English,"USA, UK",Nominated for 1 Oscar. Another 2 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BMTIyMTUwNzg3Nl5BMl5BanBnXkFtZTcwMjM1MDI1MQ@@._V1_SX300.jpg,56,7.4,100719,tt0445922,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/across_the_universe/,2008-02-05,"$24,343,673",Sony,http://www.sonypictures.com/movies/acrosstheuniverse/index.html,True,NA,Rotten Tomatoes,53%
The Looking Glass,2015,N/A,2015-08-27,110 min,"Drama, Music",John D. Hancock,"Dorothy Tristan, Dorothy Tristan","Dorothy Tristan, Elizabeth Stenholt, Grace Tarnow, Trish Basinger","Troubled 13-year-old Julie loses her mother and must go to Indiana to live with her grandmother Karen. A former star of stage and screen, Karen has the early stages of Alzheimer's and wants...",English,USA,1 win.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4ODE4ODY2Ml5BMl5BanBnXkFtZTgwMjI0ODM3MDE@._V1_SX300.jpg,N/A,6.1,128,tt2912776,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_looking_glass_2015/,NA,"$1,711",FilmAcres,http://www.lookingglassfilm.com/,True,NA,Rotten Tomatoes,71%
Death Race 2000,1975,R,1975-11-28,80 min,"Action, Comedy, Sci-Fi, Sport",Paul Bartel,"Robert Thom (screenplay), Charles B. Griffith (screenplay), Ib Melchior (story The Racer)","David Carradine, Simone Griffeth, Sylvester Stallone, Mary Woronov","In a dystopian future, a cross country automobile race requires contestants to run down innocent pedestrians to gain points that are tallied based on each kill's brutality.","English, Brazilian Sign Language, Spanish",USA,N/A,https://m.media-amazon.com/images/M/MV5BMTRhMjM1YWItMzI4Zi00MDVkLTk0YjgtNWRjZThjM2I3MDE0XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,59,6.2,22369,tt0072856,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/death_race_2000/,2010-07-13,N/A,New World Pictures,N/A,True,NA,Rotten Tomatoes,83%
Locker 13,2014,R,2014-03-28,90 min,Thriller,"Bruce Dellis, Jason Marsden, Matthew Mebane, Adam Montierth, Donovan Montierth","Bruce Dellis (screenplay), Jason Marsden (screenplay), Adam Montierth (screenplay), Donovan Montierth (screenplay), Jose Rosete (screenplay), John Waldron (story), John Waldron (story), Jason Walters (screenplay), Cameron Young (screenplay)","Ricky Schroder, Jon Polito, Steve Eastin, Victor Campos",Skip delves into the mysteries of an old locker. His sage supervisor recounts chilling tales that underscore the importance of making the right choice. The stories come into play when Skip faces a life-or-death decision of his own.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BODA2MDIyOTM4NF5BMl5BanBnXkFtZTgwMjAzMzgyMTE@._V1_SX300.jpg,22,4.6,288,tt1241226,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/locker_13/,2014-04-29,N/A,Brothers&#39; Ink Productions,http://www.locker13.com/,True,NA,Rotten Tomatoes,13%
Graduation Day,1981,R,1981-05-01,96 min,"Horror, Mystery",Herb Freed,"Anne Marisse, Herb Freed, David Baughn (story)","Christopher George, Patch Mackenzie, E. Danny Murphy, E.J. Peaker",A masked killer begins murdering students on the school track team after a track runner dies upon completion of a 30 second 200-meter race.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNWYxNjM4MGYtNmY1My00MzAyLTg5ODctZDUyZTAzYzk4MDVmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,4.6,2569,tt0082467,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/graduation_day/,2002-10-01,N/A,IFI,http://vinegarsyndrome.com/,True,NA,Rotten Tomatoes,57%
Some Guy Who Kills People,2011,R,2012-10-05,97 min,"Comedy, Crime, Drama, Horror, Mystery, Thriller",Jack Perez,Ryan A. Levin,"Kevin Corrigan, Barry Bostwick, Karen Black, Leo Fitzpatrick","Ken Boyd, a lonely man fresh out of the loony bin, who sets out to kill those he deems responsible for his miserable life.",English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTQxMTcwMDAyNV5BMl5BanBnXkFtZTcwNzYzNTQ4Nw@@._V1_SX300.jpg,N/A,6.3,4878,tt1568341,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/some_guy_who_kills_people_2011/,2012-07-03,N/A,Lightning Media,http://www.someguywhokillspeople.com/,True,NA,Rotten Tomatoes,82%
Compliance,2012,R,2012-09-26,90 min,"Biography, Crime, Drama, Horror, Thriller",Craig Zobel,Craig Zobel,"Ann Dowd, Matt Servitto, Dreama Walker, Pat Healy","A normal Friday service at a fast food restaurant becomes interrupted by a police officer who claims an employee stole from a customer, but something more sinister is going on.",English,USA,7 wins & 34 nominations.,https://m.media-amazon.com/images/M/MV5BMTYxMjkwMTk3OV5BMl5BanBnXkFtZTcwNDIwODcwOA@@._V1_SX300.jpg,68,6.4,28339,tt1971352,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/compliance_2012/,2013-01-08,"$318,622",Magnolia Pictures,http://www.magpictures.com/compliance/,True,NA,Rotten Tomatoes,89%
Chasing Amy,1997,R,1997-04-18,113 min,"Comedy, Drama, Romance",Kevin Smith,Kevin Smith,"Ethan Suplee, Ben Affleck, Scott Mosier, Jason Lee","Holden and Banky are comic book artists. Everything's going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's a lesbian.",English,USA,Nominated for 1 Golden Globe. Another 5 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BZDM3MTg2MGUtZDM0MC00NzMwLWE5NjItOWFjNjA2M2I4YzgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,71,7.3,123930,tt0118842,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/chasing_amy/,2000-06-01,N/A,Miramax Films,N/A,True,NA,Rotten Tomatoes,87%
Lovely & Amazing,2001,R,2002-08-02,91 min,"Comedy, Drama, Romance",Nicole Holofcener,Nicole Holofcener,"Troy Ruptash, Emily Mortimer, Brenda Blethyn, Raven Goodwin",Self-esteem and insecurity are at the heart of this comedy about the relationship between a mother and her three confused daughters.,English,USA,3 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BODViNWFlNzctOGNmZS00MGM2LWE1MGQtMzc3YWU1MjM0NzU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,75,6.8,6509,tt0258273,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/lovely_and_amazing/,2002-11-26,"$4,186,931",Lions Gate Releasing,http://www.lovelyandamazing.com,True,NA,Rotten Tomatoes,86%
Better Luck Tomorrow,2002,R,2003-04-25,101 min,"Crime, Drama, Romance",Justin Lin,"Ernesto Foronda, Justin Lin, Fabian Marquez","Parry Shen, Jason Tobin, Shirley Anderson, Nanette Matoba",A group of over-achieving Asian-American high school seniors enjoy a power trip when they dip into extra-curricular criminal activities.,English,USA,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTk4OTYwODUyN15BMl5BanBnXkFtZTYwMDUzMTQ3._V1_SX300.jpg,67,7.1,8488,tt0280477,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/better_luck_tomorrow/,2003-09-30,"$3,687,324",MTV Films,http://www.betterlucktomorrow.com,True,NA,Rotten Tomatoes,81%
The Incredibly True Adventure of Two Girls in Love,1995,R,1995-06-16,94 min,"Comedy, Drama, Romance",Maria Maggenti,Maria Maggenti,"Laurel Holloman, Maggie Moore, Kate Stafford, Sabrina Artel",An adventurous love story between two young women of different social and economic backgrounds who find themselves going through all the typical struggles of a new romance.,English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BY2EyYzgxOWEtMWM4Ni00MmYzLTljZDYtMTVjYTQzZTlmMDdjXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX300.jpg,N/A,6.5,3985,tt0113416,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_incredibly_true_adventure_of_two_girls_in_love/,2004-05-04,N/A,WARNER BROTHERS PICTURES,http://www.wbshop.com/,True,NA,Rotten Tomatoes,70%
Chuck & Buck,2000,R,2000-08-04,96 min,"Comedy, Drama",Miguel Arteta,Mike White,"Mike White, Chris Weitz, Lupe Ontiveros, Beth Colt",An oddly naive man-child stalks his childhood best friend and tries to reconnect with their past.,English,USA,6 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BNWNkYzNiYTAtNWUxOS00YzMwLWIyZjUtNjIwYjFlZjRiNGFjXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,76,6.6,4968,tt0200530,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/chuck_and_buck/,2000-12-19,N/A,Artisan,http://www.chucknbuck.com,True,NA,Rotten Tomatoes,84%
American Desi,2001,UNRATED,2002-09-27,100 min,"Comedy, Drama, Romance",Piyush Dinker Pandya,Piyush Dinker Pandya,"Deep Katdare, Purva Bedi, Ronobir Lahiri, Rizwan Manji","College freshman Krishna Reddy, who has never cared for his Indian-American cultural heritage, looks forward to a new life on campus but is surprised to find that he has been assigned ...",English,"USA, India",N/A,https://m.media-amazon.com/images/M/MV5BMTc2OTg4MTQ5Ml5BMl5BanBnXkFtZTcwODQ4ODQyMQ@@._V1_SX300.jpg,50,6.7,1548,tt0203289,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/american_desi/,2003-04-08,"$630,133",Eros Entertainment,http://www.americandesimovie.com,True,NA,Rotten Tomatoes,38%
Cube,1997,R,1998-07-11,90 min,"Drama, Mystery, Sci-Fi, Thriller",Vincenzo Natali,"André Bijelic, Vincenzo Natali, Graeme Manson","Nicole de Boer, Nicky Guadagni, David Hewlett, Andrew Miller",6 complete strangers of widely varying personality characteristics are involuntarily placed in an endless maze containing deadly traps.,"English, German",Canada,13 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BZTIyZGM3NDItMTNmNS00Yzc4LTg2MzItOWY4MTE1NDlmZDIyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,61,7.3,186751,tt0123755,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/cube/,2003-04-15,N/A,Trimark Pictures,N/A,True,NA,Rotten Tomatoes,62%
Love and Other Catastrophes,1996,R,1997-03-28,78 min,"Comedy, Romance",Emma-Kate Croghan,"Stavros Kazantzidis (story), Yael Bergman (screenplay), Emma-Kate Croghan (screenplay), Helen Bandis (screenplay)","Matt Day, Matthew Dyktynski, Alice Garner, Frances O'Connor",A day in the life of two film-school students trying to find love and another house-mate.,English,Australia,1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTg5NjkxNDk1OV5BMl5BanBnXkFtZTcwMzA2NDMyMQ@@._V1_SX300.jpg,58,6.3,1814,tt0116931,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/love_and_other_catastrophes/,1997-08-05,N/A,Twentieth Century Fox,N/A,True,NA,Rotten Tomatoes,47%
I Married a Strange Person!,1997,R,1998-08-28,75 min,"Animation, Comedy, Drama",Bill Plympton,"Bill Plympton, P.C. Vey","Charis Michelsen, Tom Larson, Richard Spore, Chris Cooke","A newlywed develops a strange lump on his neck that gives him the ability to transform people or objects at will. His wife is very upset. Meanwhile, the CEO of Smilecorp learns of this man ...",English,USA,3 wins & 4 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3NDIyODgxNF5BMl5BanBnXkFtZTcwMjU3NTc0MQ@@._V1_SX300.jpg,N/A,7,1514,tt0119346,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/i_married_a_strange_person/,2000-04-25,N/A,Lions Gate Films,N/A,True,NA,Rotten Tomatoes,70%
November,2004,R,2004-01-18,73 min,"Drama, Mystery, Thriller",Greg Harrison,Benjamin Brand,"Courteney Cox, James Le Gros, Dori Mizrahi, Amir Talai","Sophie Jacobs is going through the most difficult time of her life. Now, she just has to find out if it's real.",English,USA,1 win & 2 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwMjM1Mjg5OF5BMl5BanBnXkFtZTcwODEyOTkyMQ@@._V1_SX300.jpg,47,5.5,2861,tt0368089,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/november/,2005-12-20,N/A,Sony Pictures Classics,http://www.sonyclassics.com/comingsoon.php?filmid=278&amp;page=2,True,NA,Rotten Tomatoes,31%
Like Crazy,2011,PG-13,2012-01-27,86 min,"Drama, Romance",Drake Doremus,"Drake Doremus, Ben York Jones","Anton Yelchin, Felicity Jones, Jennifer Lawrence, Charlie Bewley","A British college student falls for an American student, only to be separated from him when she's banned from the U.S. after overstaying her visa.",English,USA,9 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMjAzOTgyOTU4OF5BMl5BanBnXkFtZTcwNDYxMjcxNg@@._V1_SX300.jpg,68,6.7,55060,tt1758692,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/like_crazy/,2012-03-06,"$3,388,210",Paramount Pictures,http://www.likecrazy.com/,True,NA,Rotten Tomatoes,72%
Sugar Town,1999,R,2001-01-10,92 min,"Comedy, Music","Allison Anders, Kurt Voss","Allison Anders, Kurt Voss","Jade Gordon, John Taylor, Michael Des Barres, Martin Kemp","Unimpassioned look at the lives of struggling L.A. scene rock stars follows main character, Gwen, on her quest for the top. Working as an assistant to a film production designer, she tries ...",English,"UK, USA",1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTYzNTM5NzI2MF5BMl5BanBnXkFtZTYwODY5Mjg5._V1_SX300.jpg,62,6.1,743,tt0173390,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/sugar_town/,NA,N/A,Film Four International,N/A,True,NA,Rotten Tomatoes,67%
The Motel,2005,NOT RATED,2005-01-24,75 min,"Comedy, Drama",Michael Kang,Michael Kang,"Jeffrey Chyau, Sung Kang, Jade Wu, Samantha Futerman","Thirteen-year-old Ernest Chin lives and works at a sleazy hourly-rate motel on a strip of desolate suburban bi-way. Misunderstood by his family and blindly careening into puberty, Ernest ...","Cantonese, English",USA,5 wins & 1 nomination.,https://images-na.ssl-images-amazon.com/images/M/MV5BNzk1NjQwMjI1NF5BMl5BanBnXkFtZTcwOTkyNzQzMQ@@._V1_SX300.jpg,70,6.8,1250,tt0436607,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/10006848-the_motel/,2007-01-30,N/A,Palm Pictures,http://www.themotel-film.com,True,NA,Rotten Tomatoes,87%
The Canyons,2013,R,2013-08-02,99 min,"Drama, Thriller",Paul Schrader,Bret Easton Ellis,"Lindsay Lohan, James Deen, Nolan Gerard Funk, Amanda Brooks","When Christian, an LA trust-fund kid with casual ties to Hollywood, learns of a secret affair between Tara and the lead of his film project, Ryan, he spirals out of control, and his cruel mind games escalate into an act of bloody violence.",English,USA,5 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTYzMzk5ODM5OV5BMl5BanBnXkFtZTcwOTE0NzI5OQ@@._V1_SX300.jpg,36,3.9,9729,tt2292959,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_canyons_2013/,2013-11-25,"$31,317",IFC Films,http://www.facebook.com/TheCanyonsFilm,True,NA,Rotten Tomatoes,22%
On the Outs,2004,R,2006-03-08,86 min,Drama,"Lori Silverbush, Michael Skolnik",Lori Silverbush,"Anny Mariano, Judy Marte, Paola Mendoza, Dominic Colón","Follows the choices made by three young women - one a drug dealer, one an addict, one a pregnant teen - in Jersey City.",English,USA,2 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTIyODI1MjQyNV5BMl5BanBnXkFtZTcwNzk3NzEzMQ@@._V1_SX300.jpg,66,6.9,638,tt0389235,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/on_the_outs/,2006-05-09,N/A,Fader Films,http://www.ontheouts.com,True,NA,Rotten Tomatoes,94%
Shotgun Stories,2007,PG-13,2008-03-26,92 min,"Drama, Thriller",Jeff Nichols,Jeff Nichols,"Michael Shannon, Douglas Ligon, Barlow Jacobs, Michael Abbott Jr.","Shotgun Stories tracks a feud that erupts between two sets of half brothers following the death of their father. Set against the cotton fields and back roads of Southeast Arkansas, these ...",English,USA,5 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTU0OTgzMTYyM15BMl5BanBnXkFtZTcwMjk1OTI0MQ@@._V1_SX300.jpg,76,7.3,9035,tt0952682,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/shotgun_stories/,2008-07-01,N/A,International Film Circuit,http://www.shotgunstories.com/,True,NA,Rotten Tomatoes,89%
Exam,2009,Not Rated,2010-06-17,101 min,"Horror, Mystery, Thriller",Stuart Hazeldine,"Stuart Hazeldine, Simon Garrity (story), Stuart Hazeldine (story)","Adar Beck, Gemma Chan, Nathalie Cox, John Lloyd Fillingham","Eight candidates for a highly desirable corporate job are locked together in an exam room and given a final test with just one question. It seems simple yet confusing that soon, tensions begin to unravel.","English, French, Cantonese",UK,Nominated for 1 BAFTA Film Award. Another 2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNDg2NzM2NzIwNF5BMl5BanBnXkFtZTcwODE2ODc1Mg@@._V1_SX300.jpg,N/A,6.9,93167,tt1258197,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/exam_2008/,2010-11-16,N/A,Bedlam Productions,http://www.examthemovie.com,True,NA,Rotten Tomatoes,63%
The Sticky Fingers of Time,1997,N/A,2000-06-02,81 min,Sci-Fi,Hilary Brougher,Hilary Brougher,"Terumi Matthews, Nicole Zaray, Belinda Becker, James Urbaniak","A writer, Tucker Harding, is hired to cover an article on the hydrogen-bomb test, Nevada, 1952. While there, radiation mutates her code/soul, spawning in her the ability to travel through ...",English,USA,N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1NDk1MDgzMF5BMl5BanBnXkFtZTcwNjg3MDMyMQ@@._V1_SX300.jpg,59,6.2,348,tt0127302,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_sticky_fingers_of_time/,2001-06-05,N/A,Strand Releasing,N/A,True,NA,Rotten Tomatoes,80%
Ink,2009,Not Rated,2009-01-23,107 min,"Action, Drama, Fantasy, Sci-Fi",Jamin Winans,Jamin Winans,"Christopher Soren Kelly, Quinn Hunchar, Jessica Duffy, Jennifer Batter","A mysterious creature, known as Ink, steals a child's soul in hopes of using it as a bargaining chip to join the Incubi - the group of supernatural beings responsible for creating nightmares.",English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjIyNzE4NjUwM15BMl5BanBnXkFtZTcwMzUyODg5Mg@@._V1_SX300.jpg,N/A,7,20136,tt1071804,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1216924-ink/,2009-11-10,N/A,eOne Entertainment Distribution,http://www.jaminwinans.com/,True,NA,Rotten Tomatoes,100%
The Big Parade,1925,NOT RATED,NA,151 min,"Drama, Romance, War","King Vidor, George W. Hill","Laurence Stallings (story), Harry Behn (scenario), Joseph Farnham (titles)","John Gilbert, Renée Adorée, Hobart Bosworth, Claire McDowell",A young American soldier witnesses the horrors of the Great War.,N/A,USA,3 wins.,https://m.media-amazon.com/images/M/MV5BNjY2ZDAyNTUtOGE3OC00OWEzLThjNjEtMmVjMTU0ZWMyMmNmXkEyXkFqcGdeQXVyMjcxNjI4NTk@._V1_SX300.jpg,N/A,8.2,5614,tt0015624,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/big_parade/,2013-10-01,N/A,MGM,N/A,True,NA,Rotten Tomatoes,100%
Bronson,2008,R,2009-03-13,92 min,"Action, Biography, Crime, Drama",Nicolas Winding Refn,"Brock Norman Brock (screenplay), Nicolas Winding Refn (screenplay)","Tom Hardy, Kelly Adams, Luing Andrews, Katy Barker","A young man who was sentenced to seven years in prison for robbing a post office ends up spending three decades in solitary confinement. During this time, his own personality is supplanted by his alter-ego, Charles Bronson.",English,UK,3 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTMxOTA2MjA3OV5BMl5BanBnXkFtZTcwODM4Nzc4Mg@@._V1_SX300.jpg,71,7.1,107289,tt1172570,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/bronson/,2010-02-09,"$100,000",Magnolia Pictures,http://www.magnetreleasing.com/bronson/,True,NA,Rotten Tomatoes,76%
