Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,tomatoImage,tomatoRating,tomatoReviews,tomatoFresh,tomatoRotten,tomatoConsensus,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,tomatoURL,DVD,BoxOffice,Production,Website,Response,totalSeasons,ratingSite,tomatoMeter
Role Models,2008,R,2008-11-07,99 min,Comedy,David Wain,"Timothy Dowling (story), W. Blake Herron (story), Paul Rudd (screenplay), David Wain (screenplay), Ken Marino (screenplay), Timothy Dowling (screenplay)","Seann William Scott, Paul Rudd, Christopher Mintz-Plasse, Bobb'e J. Thompson",Wild behavior forces a pair of energy drink reps to enroll in a Big Brother program.,English,"Germany, USA",1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTg3MTk4NzQ0NV5BMl5BanBnXkFtZTcwNjM0OTc5MQ@@._V1_SX300.jpg,61,6.9,209577,tt0430922,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/role_models/,2009-03-10,"$67,300,000",Universal Pictures,http://www.rolemodelsmovie.com/,True,NA,Rotten Tomatoes,77%
The Big Short,2015,R,2015-12-23,130 min,"Biography, Comedy, Drama, History",Adam McKay,"Charles Randolph (screenplay by), Adam McKay (screenplay by), Michael Lewis (based upon the book by)","Ryan Gosling, Rudy Eisenzopf, Casey Groves, Charlie Talbert",In 2006-7 a group of investors bet against the US mortgage market. In their research they discover how flawed and corrupt the market is.,English,USA,Won 1 Oscar. Another 37 wins & 79 nominations.,https://m.media-amazon.com/images/M/MV5BNDc4MThhN2EtZjMzNC00ZDJmLThiZTgtNThlY2UxZWMzNjdkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,81,7.8,300378,tt1596363,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_big_short/,2016-03-15,N/A,Paramount Pictures,http://www.thebigshortmovie.com/,True,NA,Rotten Tomatoes,88%
Taking Woodstock,2009,R,2009-08-28,120 min,"Biography, Comedy, Drama, Music",Ang Lee,"James Schamus (screenplay), Elliot Tiber (book), Tom Monte (book)","Henry Goodman, Edward Hibbert, Imelda Staunton, Demetri Martin",A man working at his parents' motel in the Catskills inadvertently sets in motion the generation-defining concert in the summer of 1969.,English,USA,8 nominations.,https://m.media-amazon.com/images/M/MV5BNzE5NDYzM2YtMjlhMS00Yjc5LWFhZWUtNjQ4ODVhZTQ4OTFkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,55,6.7,26898,tt1127896,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/taking_woodstock/,2009-12-15,"$7,366,736",Focus Features,http://www.takingwoodstockthemovie.com/,True,NA,Rotten Tomatoes,48%
Miracle,2004,PG,2004-02-06,135 min,"Biography, Drama, History, Sport",Gavin O'Connor,Eric Guggenheim,"Kurt Russell, Patricia Clarkson, Noah Emmerich, Sean McCann","Miracle tells the true story of Herb Brooks (Kurt Russell), the player-turned-coach who led the 1980 U.S. Olympic hockey team to victory over the seemingly invincible Russian squad.",English,"Canada, USA",2 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMjEyOTk1OTcyNV5BMl5BanBnXkFtZTYwNjMzNDU3._V1_SX300.jpg,68,7.5,42393,tt0349825,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/miracle/,2004-05-25,"$64,329,473",Buena Vista Pictures,http://disney.go.com/disneypictures/miracle/home.html,True,NA,Rotten Tomatoes,80%
Dawn of the Dead,2004,R,2004-03-19,101 min,"Action, Horror, Thriller",Zack Snyder,"George A. Romero, James Gunn (screenplay)","Sarah Polley, Ving Rhames, Jake Weber, Mekhi Phifer","A nurse, a policeman, a young married couple, a salesman, and other survivors of a worldwide plague that is producing aggressive, flesh-eating zombies, take refuge in a mega Midwestern shopping mall.",English,"USA, Canada, Japan, France",1 win & 17 nominations.,https://m.media-amazon.com/images/M/MV5BN2M2ZmU2OGQtNmU5Yi00MTIyLTgwNWMtYjljMzZlYTdiNjBhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,59,7.3,217292,tt0363547,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/dawn_of_the_dead/,2004-12-28,"$58,885,635",Universal Pictures,http://www.dawnofthedeadmovie.net/,True,NA,Rotten Tomatoes,75%
The Royal Tenenbaums,2001,R,2002-01-04,110 min,"Comedy, Drama",Wes Anderson,"Wes Anderson, Owen Wilson","Gene Hackman, Anjelica Huston, Ben Stiller, Gwyneth Paltrow",The eccentric members of a dysfunctional family reluctantly gather under the same roof for various reasons.,"English, Italian",USA,Nominated for 1 Oscar. Another 10 wins & 45 nominations.,https://m.media-amazon.com/images/M/MV5BYmUzODQ5MGItZTZlNy00MDBhLWIxMmItMjg4Y2QyNDFlMWQ2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,76,7.6,242793,tt0265666,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_royal_tenenbaums/,2002-07-09,"$52,307,676",Buena Vista Distribution Compa,http://www.royaltenenbaums.com,True,NA,Rotten Tomatoes,80%
Identity,2003,R,2003-04-25,90 min,"Mystery, Thriller",James Mangold,Michael Cooney,"John Cusack, Ray Liotta, Amanda Peet, John Hawkes","Stranded at a desolate Nevada motel during a nasty rain-storm, ten strangers become acquainted with each other when they realize that they're being killed off one by one.",English,USA,1 win & 11 nominations.,https://m.media-amazon.com/images/M/MV5BMjE2NzgyNDYzNl5BMl5BanBnXkFtZTYwODM2Nzc2._V1_SX300.jpg,64,7.3,206671,tt0309698,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/identity/,2005-09-06,"$51,475,962",Columbia Pictures,http://www.sonypictures.com/movies/identity,True,NA,Rotten Tomatoes,62%
Last Vegas,2013,PG-13,2013-11-01,105 min,"Comedy, Drama",Jon Turteltaub,Dan Fogelman,"Michael Douglas, Robert De Niro, Morgan Freeman, Kevin Kline",Four friends take a break from their day-to-day lives to throw a bachelor party in Las Vegas for their last remaining single pal.,English,USA,4 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTQ2ODg2MTIyNF5BMl5BanBnXkFtZTgwMzU2NjgwMDE@._V1_SX300.jpg,48,6.6,120277,tt1204975,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/last_vegas_2013/,2014-01-28,"$51,434,214",CBS Films,http://www.facebook.com/lastvegasmovie,True,NA,Rotten Tomatoes,46%
For Your Eyes Only,1981,PG,1981-06-26,127 min,"Action, Adventure, Thriller",John Glen,"Richard Maibaum (screenplay), Michael G. Wilson (screenplay)","Roger Moore, Carole Bouquet, Topol, Lynn-Holly Johnson",Agent 007 is assigned to hunt for a lost British encryption device and prevent it from falling into enemy hands.,"English, Greek, Italian",UK,Nominated for 1 Oscar. Another 2 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BOTNmMmUwNDctNjQ1OC00NzAwLThkM2QtN2MzOWE0OWU1MmJiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,54,6.8,82287,tt0082398,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/for_your_eyes_only/,1999-10-19,N/A,Twentieth Century Fox Home Entertainment,N/A,True,NA,Rotten Tomatoes,73%
Serendipity,2001,PG-13,2001-10-05,90 min,"Comedy, Romance",Peter Chelsom,Marc Klein,"John Cusack, Kate Beckinsale, Jeremy Piven, Bridget Moynahan","A couple search for each other years after the night they first met, fell in love, and separated, convinced that one day they'd end up together.","English, French",USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BMTkzMjEzOTQ3Nl5BMl5BanBnXkFtZTYwMjI1NzU5._V1_SX300.jpg,52,6.9,97059,tt0240890,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/serendipity/,2002-04-09,"$49,968,653",Miramax Films,http://www.serendipity-themovie.com,True,NA,Rotten Tomatoes,59%
Timecop,1994,R,1994-09-16,99 min,"Action, Crime, Sci-Fi, Thriller",Peter Hyams,"Mark Verheiden (screenplay), Mike Richardson (story), Mark Verheiden (story), Mike Richardson (comic series), Mark Verheiden (comic series)","Jean-Claude Van Damme, Mia Sara, Ron Silver, Bruce McGill","Max Walker, an officer for a security agency that regulates time travel, must fend for his life against a shady politician who's intent on changing the past to control the future.",English,"Canada, USA, Japan",1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BOGUxOTI3OGUtY2UyYS00NzRmLTk2ODQtMGRjZGY2Mjk5NTczXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg,48,5.8,50979,tt0111438,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/timecop/,1998-01-20,N/A,MCA Universal Home Video,N/A,True,NA,Rotten Tomatoes,45%
Zoolander,2001,PG-13,2001-09-28,90 min,Comedy,Ben Stiller,"Drake Sather (character Derek Zoolander), Ben Stiller (character Derek Zoolander), Drake Sather (story), Ben Stiller (story), Drake Sather (screenplay), Ben Stiller (screenplay), John Hamburg (screenplay)","Ben Stiller, Owen Wilson, Christine Taylor, Will Ferrell","At the end of his career, a clueless fashion model is brainwashed to kill the Prime Minister of Malaysia.",English,"Germany, USA",1 win & 11 nominations.,https://m.media-amazon.com/images/M/MV5BODI4NDY2NDM5M15BMl5BanBnXkFtZTgwNzEwOTMxMDE@._V1_SX300.jpg,61,6.6,227931,tt0196229,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/zoolander/,2002-03-12,"$44,724,316",Paramount Pictures,http://www.zoolander.com,True,NA,Rotten Tomatoes,64%
Safe Haven,2013,PG-13,2013-02-14,115 min,"Drama, Romance, Thriller",Lasse Hallström,"Dana Stevens (screenplay), Gage Lansky (screenplay), Nicholas Sparks (based upon the novel by)","Julianne Hough, Irene Ziegler, Jon Kohler, Tim Parati","A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her.","English, Portuguese",USA,3 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMTg4MzcxODA3OV5BMl5BanBnXkFtZTcwMTYzNDkwOQ@@._V1_SX300.jpg,34,6.7,94752,tt1702439,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/safe_haven/,2013-05-07,"$71,100,000",Relativity Media,http://Facebook.com/SafeHavenMovie,True,NA,Rotten Tomatoes,13%
Hocus Pocus,1993,PG,1993-07-16,96 min,"Comedy, Family, Fantasy",Kenny Ortega,"David Kirschner (story), Mick Garris (story), Mick Garris (screenplay), Neil Cuthbert (screenplay)","Bette Midler, Sarah Jessica Parker, Kathy Najimy, Omri Katz","A curious youngster moves to Salem, where he struggles to fit in before awakening a trio of diabolical witches that were executed in the 17th century.","English, French",USA,2 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BMmQyYmY5ZTMtM2JkNi00NmM2LWE3ZmEtYWYzZmRkZDM0ZTdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.8,78938,tt0107120,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1045250-hocus_pocus/,2003-04-22,N/A,Buena Vista Pictures,N/A,True,NA,Rotten Tomatoes,28%
No Reservations,2007,PG,2007-07-27,104 min,"Comedy, Drama, Romance",Scott Hicks,"Carol Fuchs (screenplay), Sandra Nettelbeck (screenplay ""Mostly Martha"")","Catherine Zeta-Jones, Aaron Eckhart, Abigail Breslin, Patricia Clarkson",The life of a top chef changes when she becomes the guardian of her young niece.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTI1NzQ5MzU1OV5BMl5BanBnXkFtZTcwNzExODU0MQ@@._V1_SX300.jpg,50,6.3,66000,tt0481141,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/no_reservations/,2008-02-13,"$43,100,000",Warner Bros. Pictures,http://noreservationsmovie.warnerbros.com/,True,NA,Rotten Tomatoes,42%
Kick-Ass,2010,R,2010-04-16,117 min,"Action, Comedy",Matthew Vaughn,"Jane Goldman (screenplay), Matthew Vaughn (screenplay), Mark Millar (comic book), John Romita Jr. (comic book)","Aaron Taylor-Johnson, Garrett M. Brown, Evan Peters, Deborah Twiss","Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero, even though he has no powers, training or meaningful reason to do so.",English,"UK, USA",19 wins & 61 nominations.,https://m.media-amazon.com/images/M/MV5BMTMzNzEzMDYxM15BMl5BanBnXkFtZTcwMTc0NTMxMw@@._V1_SX300.jpg,66,7.6,490447,tt1250777,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1217700-kick_ass/,2010-08-03,"$20,000,000",Lionsgate,http://kickass-themovie.com/,True,NA,Rotten Tomatoes,75%
30 Minutes or Less,2011,R,2011-08-12,83 min,"Action, Comedy, Crime",Ruben Fleischer,"Michael Diliberti (screenplay), Michael Diliberti (story), Matthew Sullivan (story)","Jesse Eisenberg, Danny McBride, Aziz Ansari, Nick Swardson","Two fledgling criminals kidnap a pizza delivery guy, strap a bomb to his chest, and inform him that he has mere hours to rob a bank or else...","English, German, Spanish",USA,N/A,https://m.media-amazon.com/images/M/MV5BMTM5NjM0ODY1NF5BMl5BanBnXkFtZTcwMjk5NjI0Ng@@._V1_SX300.jpg,49,6.1,86332,tt1622547,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/30_minutes_or_less/,2011-11-29,"$37,100,000",Sony Pictures,http://www.30minutesorless.com/,True,NA,Rotten Tomatoes,45%
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,PG,2014-10-10,81 min,"Comedy, Family",Miguel Arteta,"Rob Lieber (screenplay), Rob Lieber (screen story), Judith Viorst (book)","Steve Carell, Jennifer Garner, Ed Oxenbould, Dylan Minnette","Alexander's day begins with gum stuck in his hair, followed by more calamities. However, he finds little sympathy from his family and begins to wonder if bad things only happen to him, his mom, dad, brother and sister - who all find themselves living through their own terrible, horrible, no good, very bad day.",English,USA,1 win & 8 nominations.,https://m.media-amazon.com/images/M/MV5BOTgxMDMxMTY5OV5BMl5BanBnXkFtZTgwMjY1NzYzMjE@._V1_SX300.jpg,54,6.2,36484,tt1698641,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/alexander_and_the_terrible_horrible_no_good_very_bad_day/,2015-02-10,"$56,752,482",Walt Disney Pictures,http://movies.disney.com/alexander-and-the-terrible-horrible-no-good-very-bad-da,True,NA,Rotten Tomatoes,61%
Pride & Prejudice,2005,PG,2005-11-23,129 min,"Drama, Romance",Joe Wright,"Jane Austen (novel), Deborah Moggach (screenplay)","Keira Knightley, Talulah Riley, Rosamund Pike, Jena Malone","Sparks fly when spirited Elizabeth Bennet meets single, rich, and proud Mr. Darcy. But Mr. Darcy reluctantly finds himself falling in love with a woman beneath his class. Can each overcome their own pride and prejudice?",English,"France, UK, USA",Nominated for 4 Oscars. Another 13 wins & 54 nominations.,https://m.media-amazon.com/images/M/MV5BMTA1NDQ3NTcyOTNeQTJeQWpwZ15BbWU3MDA0MzA4MzE@._V1_SX300.jpg,82,7.8,227055,tt0414387,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1153077-1153077-pride_and_prejudice/,2006-02-28,"$38,251,759",Focus Features,http://www.prideandprejudicemovie.net/splash.html,True,NA,Rotten Tomatoes,86%
Blade Runner,1982,R,1982-06-25,117 min,"Sci-Fi, Thriller",Ridley Scott,"Hampton Fancher (screenplay), David Webb Peoples (screenplay), Philip K. Dick (novel)","Harrison Ford, Rutger Hauer, Sean Young, Edward James Olmos","A blade runner must pursue and terminate four replicants who stole a ship in space, and have returned to Earth to find their creator.","English, German, Cantonese, Japanese, Hungarian, Arabic","USA, Hong Kong",Nominated for 2 Oscars. Another 11 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BNzQzMzJhZTEtOWM4NS00MTdhLTg0YjgtMjM4MDRkZjUwZDBlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,89,8.2,615601,tt0083658,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/blade_runner/,1997-08-27,N/A,Warner Bros. Pictures,https://www.warnerbros.com/blade-runner,True,NA,Rotten Tomatoes,90%
Rob Roy,1995,R,1995-04-14,139 min,"Adventure, Biography, History",Michael Caton-Jones,Alan Sharp (screenplay),"Liam Neeson, Jessica Lange, John Hurt, Tim Roth","In 1713 Scotland, Rob Roy MacGregor is wronged by a nobleman and his nephew, becomes an outlaw in search of revenge while fleeing the Redcoats, and faces charges of being a Jacobite.",English,"USA, UK",Nominated for 1 Oscar. Another 2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjE2NTU2ODI0MV5BMl5BanBnXkFtZTcwNTIwODU2NA@@._V1_SX300.jpg,55,6.9,37864,tt0114287,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1061000-rob_roy/,1997-08-27,N/A,MGM Home Entertainment,N/A,True,NA,Rotten Tomatoes,73%
3 Days to Kill,2014,PG-13,2014-02-21,117 min,"Action, Drama, Thriller",McG,"Adi Hasak (screenplay), Luc Besson (screenplay), Luc Besson (story)","Kevin Costner, Amber Heard, Hailee Steinfeld, Connie Nielsen",A dying CIA agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment.,"English, French, German, Serbian","USA, France, Serbia",N/A,https://m.media-amazon.com/images/M/MV5BMzM0MjE0Nzg1N15BMl5BanBnXkFtZTgwODA4ODE4MDE@._V1_SX300.jpg,40,6.2,80224,tt2172934,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/3_days_to_kill/,2014-05-20,N/A,Relativity Media,http://3daystokill.tumblr.com/,True,NA,Rotten Tomatoes,28%
We Own the Night,2007,R,2007-10-12,117 min,"Crime, Drama, Thriller",James Gray,James Gray,"Joaquin Phoenix, Eva Mendes, Danny Hoch, Alex Veadov",A New York City nightclub manager tries to save his brother and father from Russian Mafia hitmen.,"English, Russian",USA,5 nominations.,https://m.media-amazon.com/images/M/MV5BMTY0MTQ5OTcyNF5BMl5BanBnXkFtZTcwMDE0NzUzMw@@._V1_SX300.jpg,59,6.9,79058,tt0498399,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/we_own_the_night/,2008-02-13,"$27,600,000",Sony/Columbia,http://www.sonypictures.com/movies/weownthenight/,True,NA,Rotten Tomatoes,57%
Lost Souls,2000,R,2000-10-13,97 min,"Drama, Horror, Thriller",Janusz Kaminski,"Pierce Gardner (story), Betsy Stahl (story), Pierce Gardner (screenplay)","Winona Ryder, Ben Chaplin, Sarah Wynter, Philip Baker Hall","A Catholic teacher meets an atheist journalist, whom a group of Catholics and priests believes has been chosen by the devil himself to be the Antichrist.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMWVmM2Y0ZTQtZjkyNS00M2M5LTkzZTEtYTA3ODNkZWU4ODU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,16,4.8,9951,tt0160484,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1101034-lost_souls/,2001-02-27,N/A,New Line Cinema,http://www.deliverusfromevil.com/high,True,NA,Rotten Tomatoes,7%
Winged Migration,2001,G,2003-08-29,89 min,Documentary,"Jacques Perrin, Jacques Cluzaud(co-director), Michel Debats(co-director)","Jean Dorst (collaboration), Stéphane Durand, Guy Jarry (collaboration), Valentine Marvel (idea), Jacques Perrin, Francis Roux (collaboration)","Philippe Labro, Jacques Perrin","Documentary on the migratory patterns of birds, shot over the course of three years on all seven continents.",French,"France, Germany, Switzerland, Spain, Italy",Nominated for 1 Oscar. Another 5 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BMTkwOTg5MTI5N15BMl5BanBnXkFtZTYwNTQ3Njk5._V1_SX300.jpg,82,8,11036,tt0301727,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/winged_migration/,2003-11-18,N/A,Sony Classic Pictures,http://www.sonyclassics.com/wingedmigration/index_flash.html,True,NA,Rotten Tomatoes,95%
Just My Luck,2006,PG-13,2006-05-12,103 min,"Comedy, Fantasy, Romance",Donald Petrie,"I. Marlene King (screenplay), Amy Harris (screenplay), Jonathan Bernstein (story), Mark Blackwell (story), James Greer (story), I. Marlene King (story)","Lindsay Lohan, Chris Pine, Samaire Armstrong, Bree Turner","Manhattanite Ashley is known to many as the luckiest woman around. After a chance encounter with a down-and-out young man, however, she realizes that she's swapped her fortune for his.",English,USA,7 nominations.,https://m.media-amazon.com/images/M/MV5BMTk0MTE4ODIwNl5BMl5BanBnXkFtZTYwNzkyMDk2._V1_SX300.jpg,29,5.4,49875,tt0397078,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/just_my_luck/,2006-08-22,"$17,229,124",20th Century Fox,http://www.justmyluckmovie.com/,True,NA,Rotten Tomatoes,13%
"Mystery, Alaska",1999,R,1999-10-01,119 min,"Comedy, Drama, Sport",Jay Roach,"David E. Kelley, Sean O'Byrne","Russell Crowe, Hank Azaria, Mary McCormack, Burt Reynolds",This comedy is about the residents of a small town who get over-excited when their hockey team gets chosen to host a televised event,English,"Canada, USA",1 nomination.,https://m.media-amazon.com/images/M/MV5BMjE2MDM2NzcyMl5BMl5BanBnXkFtZTYwMzA2NjQ3._V1_SX300.jpg,49,6.7,23956,tt0134618,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/mystery_alaska/,2000-05-09,N/A,Buena Vista,http://www.movies.go.com/mysteryalaska/index.html,True,NA,Rotten Tomatoes,38%
The Spy Next Door,2010,PG,2010-01-15,94 min,"Action, Comedy, Family",Brian Levant,"Jonathan Bernstein (screenplay), James Greer (screenplay), Gregory Poirier (screenplay), Jonathan Bernstein (story), James Greer (story)","Jackie Chan, Amber Valletta, Madeline Carroll, Will Shadley","Former C.I.A. spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids, who haven't exactly warmed to their mom's beau.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTI5MjEzMjM4N15BMl5BanBnXkFtZTcwODc0ODEwMw@@._V1_SX300.jpg,27,5.5,35909,tt1273678,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/spy_next_door/,2010-05-18,"$24,268,828",Lionsgate,http://www.thespynextdoorfilm.com/,True,NA,Rotten Tomatoes,12%
